,ClientId,ClientServiceId,Duration,EndDateTime,FirstAppointment,GenderPreference,Id,LocationId,Notes,ProgramId,ProviderId,SessionTypeId,StaffId,StaffRequested,StartDateTime,Status
5,100008357,101008.0,30,2020-01-06T18:15:00,True,None,116866,1,,4,0,1008,100000004,False,2020-01-06T17:45:00,Completed
6,100008361,101154.0,75,2020-01-06T19:45:00,True,None,116869,1,,21,0,1095,100000004,False,2020-01-06T18:30:00,Completed
7,100008355,101126.0,60,2020-01-06T16:30:00,True,None,116856,1,,4,0,1074,100000022,False,2020-01-06T15:30:00,Completed
8,100008358,101008.0,30,2020-01-06T18:15:00,True,None,116867,1,,4,0,1008,100000022,False,2020-01-06T17:45:00,Completed
9,100008361,102238.0,60,2020-01-06T19:30:00,True,None,116870,1,,4,0,2140,100000022,False,2020-01-06T18:30:00,Completed
10,100008170,101059.0,90,2020-01-06T21:30:00,False,Female,116873,1,,10,0,1051,100000022,False,2020-01-06T20:00:00,Completed
11,100008352,100003.0,60,2020-01-06T13:00:00,True,None,116851,1,,2,0,5,100000061,False,2020-01-06T12:00:00,Completed
12,100008353,101028.0,30,2020-01-06T16:30:00,True,None,116852,1,,5,0,1022,100000061,False,2020-01-06T16:00:00,Completed
13,100008359,101030.0,60,2020-01-06T19:30:00,True,None,116868,1,,5,0,1024,100000061,False,2020-01-06T18:30:00,Completed
14,100000001,101011.0,90,2020-01-06T21:30:00,False,None,116862,1,,2,0,1011,100000061,True,2020-01-06T20:00:00,Completed
0,100000599,102252.0,15,2020-01-05T11:15:00,False,None,116776,1,,8,0,2146,3,False,2020-01-05T11:00:00,Completed
1,100008171,101030.0,60,2020-01-05T13:00:00,False,None,116817,1,,5,0,1024,3,True,2020-01-05T12:00:00,Completed
2,100008343,101030.0,60,2020-01-05T15:15:00,True,None,116824,1,"Jacqueline Martinjma***@gmail.com•5184715, 49118505
",5,0,1024,3,False,2020-01-05T14:15:00,Completed
3,100000381,,45,2020-01-05T16:45:00,False,None,116836,1,,8,0,2124,3,False,2020-01-05T16:00:00,NoShow
4,100008346,101052.0,45,2020-01-05T17:45:00,True,None,116834,1,with oil,6,0,1044,3,False,2020-01-05T17:00:00,Completed
5,100000332,101011.0,90,2020-01-05T19:15:00,False,None,116831,1,,2,0,1011,3,False,2020-01-05T17:45:00,Completed
6,100007080,101206.0,60,2020-01-05T20:30:00,False,Female,116845,1,,21,0,1095,3,False,2020-01-05T19:30:00,Completed
7,100008350,102236.0,30,2020-01-05T21:00:00,True,None,116846,1,,4,0,2138,3,False,2020-01-05T20:30:00,Completed
8,100000599,102252.0,15,2020-01-05T11:15:00,False,None,116761,1,,8,0,2146,100000004,False,2020-01-05T11:00:00,Completed
9,100008342,101186.0,60,2020-01-05T14:30:00,True,None,116819,1,,19,0,1105,100000004,False,2020-01-05T13:30:00,Completed
10,100008103,101030.0,60,2020-01-05T15:45:00,False,None,116822,1,75142262,5,0,1024,100000004,False,2020-01-05T14:45:00,Completed
11,100000599,102252.0,15,2020-01-05T11:15:00,False,None,116775,1,,8,0,2146,100000022,False,2020-01-05T11:00:00,Completed
12,100008341,101131.0,90,2020-01-05T15:00:00,True,None,116816,1,,4,0,1079,100000022,False,2020-01-05T13:30:00,Completed
13,100007418,101007.0,60,2020-01-05T16:00:00,False,None,116781,1,,4,0,1007,100000022,True,2020-01-05T15:00:00,Completed
14,100007985,101030.0,60,2020-01-05T18:00:00,False,None,116828,1,,5,0,1024,100000022,False,2020-01-05T17:00:00,Completed
15,100008347,101009.0,30,2020-01-05T18:30:00,True,None,116837,1,,2,0,1009,100000022,False,2020-01-05T18:00:00,Completed
16,100008347,101008.0,30,2020-01-05T19:00:00,True,None,116838,1,,4,0,1008,100000022,False,2020-01-05T18:30:00,Completed
17,100008350,102236.0,30,2020-01-05T21:00:00,True,None,116849,1,,4,0,2138,100000022,False,2020-01-05T20:30:00,Completed
18,100007408,101186.0,60,2020-01-05T14:00:00,False,None,116823,1,,19,0,1105,100000033,False,2020-01-05T13:00:00,NoShow
19,100000599,102252.0,15,2020-01-05T11:15:00,False,None,116774,1,,8,0,2146,100000037,False,2020-01-05T11:00:00,Completed
20,100006376,101047.0,60,2020-01-05T14:00:00,False,None,116818,1,,7,0,1039,100000037,True,2020-01-05T13:00:00,Completed
21,100008343,101030.0,60,2020-01-05T15:30:00,True,None,116825,1,,5,0,1024,100000037,False,2020-01-05T14:30:00,Completed
22,100008344,100003.0,60,2020-01-05T17:00:00,True,None,116832,1,,2,0,5,100000037,False,2020-01-05T16:00:00,Completed
23,100008349,101186.0,60,2020-01-05T18:30:00,True,None,116844,1,,19,0,1105,100000037,False,2020-01-05T17:30:00,Completed
24,100001640,100003.0,60,2020-01-05T20:00:00,False,None,116843,1,,2,0,5,100000037,False,2020-01-05T19:00:00,Completed
25,100008350,102236.0,30,2020-01-05T21:00:00,True,None,116847,1,,4,0,2138,100000037,False,2020-01-05T20:30:00,Completed
26,100000599,102252.0,15,2020-01-05T11:15:00,False,None,116763,1,,8,0,2146,100000061,False,2020-01-05T11:00:00,Completed
27,100008317,101186.0,60,2020-01-05T12:15:00,True,None,116757,1,,19,0,1105,100000061,False,2020-01-05T11:15:00,Completed
28,100008342,101186.0,60,2020-01-05T14:30:00,True,None,116820,1,,19,0,1105,100000061,False,2020-01-05T13:30:00,Completed
29,100008345,101011.0,90,2020-01-05T16:15:00,True,Female,116833,1,,2,0,1011,100000061,False,2020-01-05T14:45:00,Completed
30,100005871,101030.0,60,2020-01-05T17:45:00,False,Female,116835,1,,5,0,1024,100000061,True,2020-01-05T16:45:00,Completed
31,100008348,101053.0,60,2020-01-05T19:00:00,True,Female,116841,1,,6,0,1045,100000061,False,2020-01-05T18:00:00,Completed
32,100008350,102236.0,30,2020-01-05T21:00:00,True,None,116848,1,,4,0,2138,100000061,False,2020-01-05T20:30:00,Completed
0,100008328,100003.0,60,2020-01-04T14:30:00,True,None,116784,1,,2,0,5,3,False,2020-01-04T13:30:00,Completed
1,100008329,102237.0,45,2020-01-04T15:30:00,True,None,116786,1,,4,0,2139,3,False,2020-01-04T14:45:00,Completed
2,100008334,100003.0,60,2020-01-04T17:00:00,True,None,116794,1,,2,0,5,3,False,2020-01-04T16:00:00,Completed
3,100007437,101109.0,90,2020-01-04T21:30:00,False,None,116788,1,,2,0,1011,3,True,2020-01-04T20:00:00,Completed
4,100008333,101126.0,45,2020-01-04T17:00:00,True,None,116793,1,,4,0,1074,100000001,False,2020-01-04T16:15:00,Completed
5,100004909,101093.0,60,2020-01-04T18:15:00,False,None,116796,1,,2,0,5,100000001,False,2020-01-04T17:15:00,Completed
6,100008335,100003.0,60,2020-01-04T20:00:00,True,None,116799,1,,2,0,5,100000001,False,2020-01-04T19:00:00,Completed
7,100008338,101009.0,15,2020-01-04T20:15:00,True,None,116813,1,,2,0,1009,100000001,False,2020-01-04T20:00:00,Completed
8,100007768,101093.0,60,2020-01-04T15:00:00,False,None,115968,1,bottle of CHAMPAGNE,5,0,1024,100000022,False,2020-01-04T14:00:00,Completed
9,100008327,101011.0,90,2020-01-04T16:30:00,True,None,116783,1,,2,0,1011,100000022,False,2020-01-04T15:00:00,Completed
10,100008334,101035.0,60,2020-01-04T17:30:00,True,None,116798,1,,10,0,1028,100000022,False,2020-01-04T16:30:00,Completed
11,100008336,102218.0,20,2020-01-04T18:35:00,True,None,116805,1,,19,0,2126,100000022,False,2020-01-04T18:15:00,Completed
12,100008337,101028.0,30,2020-01-04T19:45:00,True,None,116810,1,,5,0,1022,100000022,False,2020-01-04T19:15:00,Completed
13,100008340,100003.0,60,2020-01-04T21:30:00,True,None,116815,1,,2,0,5,100000022,False,2020-01-04T20:30:00,Completed
14,100008328,101035.0,60,2020-01-04T14:30:00,True,None,116785,1,,10,0,1028,100000055,False,2020-01-04T13:30:00,Completed
15,100008272,101030.0,60,2020-01-04T16:00:00,True,None,116638,1,,5,0,1024,100000055,False,2020-01-04T15:00:00,Completed
16,100008333,101126.0,45,2020-01-04T17:00:00,True,None,116792,1,,4,0,1074,100000055,False,2020-01-04T16:15:00,Completed
17,100008313,101031.0,90,2020-01-04T19:00:00,False,None,116789,1,,5,0,1025,100000055,False,2020-01-04T17:30:00,Completed
18,100008337,101008.0,30,2020-01-04T19:45:00,True,None,116809,1,,4,0,1008,100000055,False,2020-01-04T19:15:00,Completed
19,100008339,101053.0,60,2020-01-04T21:30:00,True,None,116814,1,,6,0,1045,100000055,False,2020-01-04T20:30:00,Completed
20,100008318,101011.0,90,2020-01-04T13:30:00,True,None,116760,1,,2,0,1011,100000061,False,2020-01-04T12:00:00,Completed
21,100007768,101093.0,60,2020-01-04T15:00:00,False,None,115967,1,bottle of CHAMPAGNE,5,0,1024,100000061,False,2020-01-04T14:00:00,Completed
22,100008327,101011.0,90,2020-01-04T16:30:00,True,None,116782,1,,2,0,1011,100000061,False,2020-01-04T15:00:00,Completed
23,100008334,101035.0,60,2020-01-04T17:30:00,True,None,116797,1,,10,0,1028,100000061,False,2020-01-04T16:30:00,Completed
24,100003795,101110.0,60,2020-01-04T19:00:00,False,None,116790,1,,2,0,5,100000061,True,2020-01-04T18:00:00,Completed
25,100008331,100003.0,30,2020-01-04T21:30:00,True,Female,116791,1,,2,0,5,100000061,False,2020-01-04T21:00:00,Completed
0,100008288,100003.0,60,2020-01-03T16:30:00,False,None,116758,1,,2,0,5,3,True,2020-01-03T15:30:00,Completed
1,100008320,101010.0,45,2020-01-03T18:15:00,True,None,116768,1,,2,0,1010,3,False,2020-01-03T17:30:00,Completed
2,100008321,101187.0,105,2020-01-03T20:30:00,True,None,116769,1,,21,0,1106,3,False,2020-01-03T18:45:00,Completed
3,100008324,100003.0,60,2020-01-03T21:30:00,True,None,116778,1,,2,0,5,3,False,2020-01-03T20:30:00,Completed
4,100008253,101008.0,30,2020-01-03T13:30:00,True,None,116583,1,,4,0,1008,100000004,False,2020-01-03T13:00:00,Completed
5,100008302,101030.0,60,2020-01-03T14:45:00,True,Female,116717,1,Rachelrhe***@gmail.com•58675977,5,0,1024,100000004,False,2020-01-03T13:45:00,Completed
6,100002523,101030.0,60,2020-01-03T17:00:00,False,Female,116755,1,,5,0,1024,100000004,True,2020-01-03T16:00:00,Completed
7,100007506,100003.0,60,2020-01-03T18:15:00,False,None,116508,1,,2,0,5,100000004,True,2020-01-03T17:15:00,Completed
8,100006126,102218.0,20,2020-01-03T18:50:00,False,None,116773,1,,19,0,2126,100000004,False,2020-01-03T18:30:00,Completed
9,100008313,101126.0,45,2020-01-03T13:15:00,True,None,116745,1,,4,0,1074,100000022,False,2020-01-03T12:30:00,Completed
10,100007637,101109.0,90,2020-01-03T15:45:00,False,None,116753,1,,3,0,1032,100000022,True,2020-01-03T14:15:00,Completed
11,100008314,101030.0,60,2020-01-03T18:00:00,True,None,116744,1,,5,0,1024,100000022,False,2020-01-03T17:00:00,Completed
12,100006747,101109.0,90,2020-01-03T20:00:00,False,None,116738,1,,2,0,1011,100000022,True,2020-01-03T18:30:00,Completed
13,100006608,100003.0,60,2020-01-03T21:15:00,True,None,116779,1,,2,0,5,100000022,False,2020-01-03T20:15:00,Completed
14,100008311,,60,2020-01-03T12:15:00,True,None,116742,1,$54.50,2,0,5,100000033,False,2020-01-03T11:15:00,NoShow
15,100008315,100003.0,60,2020-01-03T13:30:00,True,None,116746,1,,2,0,5,100000037,False,2020-01-03T12:30:00,Completed
16,100005520,101109.0,90,2020-01-03T16:15:00,False,None,116759,1,,2,0,1011,100000037,True,2020-01-03T14:45:00,Completed
17,100008292,101030.0,60,2020-01-03T17:45:00,True,None,116697,1,,5,0,1024,100000037,False,2020-01-03T16:45:00,Completed
18,100000112,101011.0,90,2020-01-03T19:30:00,False,None,116751,1,,2,0,1011,100000037,True,2020-01-03T18:00:00,Completed
19,100008325,100003.0,60,2020-01-03T21:15:00,True,None,116780,1,,2,0,5,100000055,False,2020-01-03T20:15:00,Completed
20,100008299,101011.0,90,2020-01-03T12:30:00,False,None,116731,1,,2,0,1011,100000061,True,2020-01-03T11:00:00,Completed
21,100008190,101009.0,15,2020-01-03T13:00:00,False,None,116752,1,,2,0,1009,100000061,False,2020-01-03T12:45:00,Completed
22,100008096,101203.0,90,2020-01-03T14:30:00,True,None,116644,1,,19,0,1120,100000061,False,2020-01-03T13:00:00,Completed
23,100000008,101039.0,60,2020-01-03T16:00:00,False,None,116750,1,$60,3,0,1005,100000061,False,2020-01-03T15:00:00,Completed
24,100002523,101030.0,60,2020-01-03T17:15:00,False,Female,116756,1,,5,0,1024,100000061,False,2020-01-03T16:15:00,Completed
25,100006725,100003.0,60,2020-01-03T18:30:00,False,Female,116767,1,,2,0,5,100000061,False,2020-01-03T17:30:00,Completed
26,100008316,101030.0,60,2020-01-03T20:00:00,True,None,116749,1,,5,0,1024,100000061,False,2020-01-03T19:00:00,Completed
27,100008322,100003.0,45,2020-01-03T21:30:00,True,None,116777,1,,2,0,5,100000061,False,2020-01-03T20:45:00,Completed
0,100005126,101008.0,30,2020-01-02T14:30:00,False,Female,116709,1,"No 8
30 min gift card. ",4,0,1008,3,False,2020-01-02T14:00:00,Completed
1,100000466,,30,2020-01-02T15:00:00,False,None,116716,1,,19,0,1087,3,False,2020-01-02T14:30:00,NoShow
2,100008303,101191.0,10,2020-01-02T15:10:00,True,None,116718,1,,6,0,1109,3,False,2020-01-02T15:00:00,Completed
3,100008303,101191.0,10,2020-01-02T15:25:00,True,None,116719,1,,6,0,1109,3,False,2020-01-02T15:15:00,Completed
4,100008304,101009.0,15,2020-01-02T15:45:00,True,None,116720,1,,2,0,1009,3,False,2020-01-02T15:30:00,Completed
5,100008304,101009.0,15,2020-01-02T16:15:00,True,None,116722,1,,2,0,1009,3,False,2020-01-02T16:00:00,Completed
6,100008204,101186.0,60,2020-01-02T17:30:00,False,None,116734,1,,19,0,1105,3,False,2020-01-02T16:30:00,Completed
7,100008204,101204.0,30,2020-01-02T18:00:00,False,None,116733,1,,5,0,1022,3,False,2020-01-02T17:30:00,Completed
8,100008308,102237.0,60,2020-01-02T19:00:00,True,None,116729,1,,4,0,2139,3,False,2020-01-02T18:00:00,Completed
9,100008306,101030.0,60,2020-01-02T21:00:00,True,None,116728,1,,5,0,1024,3,False,2020-01-02T20:00:00,Completed
10,100008310,101011.0,30,2020-01-02T21:30:00,True,None,116741,1,,2,0,1011,3,False,2020-01-02T21:00:00,Completed
11,100007944,101110.0,60,2020-01-02T13:00:00,False,None,116669,1,,2,0,5,100000022,True,2020-01-02T12:00:00,Completed
12,100007944,101110.0,60,2020-01-02T14:00:00,False,None,116670,1,,2,0,5,100000022,True,2020-01-02T13:00:00,Completed
13,100008301,100003.0,60,2020-01-02T16:00:00,True,Male,116714,1,a. fariasaef***@yahoo.com•97047166,2,0,5,100000022,False,2020-01-02T15:00:00,Completed
14,100008299,101030.0,60,2020-01-02T17:00:00,True,None,116713,1,,5,0,1024,100000022,False,2020-01-02T16:00:00,Completed
15,100008305,101006.0,30,2020-01-02T17:30:00,True,None,116725,1,,2,0,1006,100000022,False,2020-01-02T17:00:00,Completed
16,100008307,100003.0,60,2020-01-02T18:45:00,True,None,116727,1,,2,0,5,100000022,False,2020-01-02T17:45:00,Completed
17,100005971,100003.0,60,2020-01-02T20:00:00,False,None,116730,1,,2,0,5,100000022,False,2020-01-02T19:00:00,Completed
18,100000466,,60,2020-01-02T14:30:00,False,None,116710,1,,19,0,1110,100000033,False,2020-01-02T13:30:00,NoShow
19,100003795,101110.0,60,2020-01-02T13:00:00,False,None,116739,1,,2,0,5,100000061,False,2020-01-02T12:00:00,Completed
20,100008298,100003.0,60,2020-01-02T14:00:00,True,None,116711,1,,2,0,5,100000061,False,2020-01-02T13:00:00,Completed
21,100008294,101203.0,90,2020-01-02T15:30:00,True,None,116702,1,"Juliette Szymoniakszy***@gmail.com•5809059
",19,0,1120,100000061,False,2020-01-02T14:00:00,Completed
22,100008304,101009.0,15,2020-01-02T16:00:00,True,None,116721,1,,2,0,1009,100000061,False,2020-01-02T15:45:00,Completed
23,100008299,100003.0,60,2020-01-02T17:00:00,True,None,116712,1,,2,0,5,100000061,False,2020-01-02T16:00:00,Completed
24,100008305,101006.0,30,2020-01-02T17:30:00,True,None,116724,1,,2,0,1006,100000061,False,2020-01-02T17:00:00,Completed
25,100008309,101006.0,30,2020-01-02T19:00:00,True,None,116732,1,,2,0,1006,100000061,False,2020-01-02T18:30:00,Completed
26,100003756,101035.0,60,2020-01-02T20:00:00,False,None,116735,1,,10,0,1028,100000061,False,2020-01-02T19:00:00,Completed
27,100008306,101030.0,60,2020-01-02T21:00:00,True,None,116726,1,$55,5,0,1024,100000061,False,2020-01-02T20:00:00,Completed
28,100008310,101011.0,30,2020-01-02T21:30:00,True,None,116740,1,,2,0,1011,100000061,False,2020-01-02T21:00:00,Completed
0,100008284,101030.0,60,2020-01-01T14:30:00,True,None,116684,1,,5,0,1024,3,False,2020-01-01T13:30:00,Completed
1,100006648,101100.0,90,2020-01-01T16:15:00,False,None,116683,1,,2,0,1011,3,False,2020-01-01T14:45:00,Completed
2,100006309,101194.0,60,2020-01-01T17:15:00,False,None,116695,1,,21,0,1111,3,False,2020-01-01T16:15:00,Completed
3,100008293,101011.0,90,2020-01-01T19:00:00,True,None,116701,1,,2,0,1011,3,False,2020-01-01T17:30:00,Completed
4,100008297,101008.0,30,2020-01-01T21:00:00,True,None,116706,1,,4,0,1008,3,False,2020-01-01T20:30:00,Arrived
5,100008297,,30,2020-01-01T21:30:00,True,None,116707,1,,4,0,1008,3,False,2020-01-01T21:00:00,Arrived
6,100008284,101030.0,60,2020-01-01T14:30:00,True,None,116685,1,$60,5,0,1024,100000004,False,2020-01-01T13:30:00,Completed
7,100008288,101126.0,45,2020-01-01T15:45:00,True,None,116690,1,,4,0,1074,100000004,False,2020-01-01T15:00:00,Completed
8,100008290,100003.0,60,2020-01-01T17:00:00,True,None,116692,1,,2,0,5,100000004,False,2020-01-01T16:00:00,Completed
9,100007970,101035.0,60,2020-01-01T18:30:00,False,Female,116699,1,,10,0,1028,100000004,False,2020-01-01T17:30:00,Completed
10,100008285,100003.0,60,2020-01-01T13:30:00,True,None,116686,1,,2,0,5,100000022,False,2020-01-01T12:30:00,Completed
11,100008287,101035.0,60,2020-01-01T15:00:00,True,None,116688,1,,10,0,1028,100000022,False,2020-01-01T14:00:00,Completed
12,100006309,101006.0,30,2020-01-01T16:00:00,False,None,116694,1,,2,0,1006,100000022,False,2020-01-01T15:30:00,Completed
13,100008290,100003.0,60,2020-01-01T17:00:00,True,None,116693,1,,2,0,5,100000022,False,2020-01-01T16:00:00,Completed
14,100007970,101053.0,60,2020-01-01T18:30:00,False,Female,116700,1,,6,0,1045,100000022,False,2020-01-01T17:30:00,Completed
15,100008295,100003.0,60,2020-01-01T19:45:00,True,None,116703,1,,2,0,5,100000022,False,2020-01-01T18:45:00,Completed
16,100003188,101006.0,30,2020-01-01T13:00:00,False,None,116689,1,,2,0,1006,100000061,False,2020-01-01T12:30:00,Completed
17,100008273,101030.0,60,2020-01-01T14:00:00,True,None,116640,1,,5,0,1024,100000061,False,2020-01-01T13:00:00,Completed
18,100008286,101011.0,90,2020-01-01T15:45:00,True,Female,116687,1,,2,0,1011,100000061,False,2020-01-01T14:15:00,Completed
19,100008289,101058.0,45,2020-01-01T16:45:00,True,None,116691,1,,10,0,1050,100000061,False,2020-01-01T16:00:00,Completed
20,100008291,100003.0,60,2020-01-01T18:00:00,True,None,116696,1,,2,0,5,100000061,False,2020-01-01T17:00:00,Completed
21,100001213,101093.0,75,2020-01-01T19:30:00,False,Male,116655,1,,2,0,5,100000061,False,2020-01-01T18:15:00,Completed
22,100006373,100003.0,60,2020-01-01T20:45:00,False,None,116704,1,,2,0,5,100000061,False,2020-01-01T19:45:00,Completed
23,100008296,101035.0,30,2020-01-01T21:30:00,True,None,116705,1,,10,0,1028,100000061,False,2020-01-01T21:00:00,Completed
0,100008279,101028.0,30,2019-12-31T12:15:00,True,None,116660,1,,5,0,1022,3,False,2019-12-31T11:45:00,Completed
1,100005591,101030.0,60,2019-12-31T13:45:00,False,None,116658,1,,5,0,1024,3,False,2019-12-31T12:45:00,Completed
2,100008280,101031.0,90,2019-12-31T15:30:00,True,None,116662,1,,5,0,1025,3,False,2019-12-31T14:00:00,Completed
3,100008281,102238.0,30,2019-12-31T16:00:00,True,None,116666,1,,4,0,2140,3,False,2019-12-31T15:30:00,Completed
4,100008266,101011.0,90,2019-12-31T17:30:00,True,None,116627,1,,2,0,1011,3,False,2019-12-31T16:00:00,Completed
5,100005142,101030.0,90,2019-12-31T19:30:00,False,None,116672,1,,5,0,1024,3,False,2019-12-31T18:00:00,Completed
6,100005591,101030.0,60,2019-12-31T13:45:00,False,None,116657,1,,5,0,1024,100000004,False,2019-12-31T12:45:00,Completed
7,100005591,101030.0,60,2019-12-31T15:00:00,False,None,116659,1,,5,0,1024,100000004,False,2019-12-31T14:00:00,Completed
