,ClientId,ClientServiceId,Duration,EndDateTime,FirstAppointment,GenderPreference,Id,LocationId,Notes,ProgramId,ProviderId,SessionTypeId,StaffId,StaffRequested,StartDateTime,Status
8,100008281,101035.0,60,2019-12-31T16:15:00,True,None,116665,1,,10,0,1028,100000004,False,2019-12-31T15:15:00,Completed
9,100008280,101031.0,90,2019-12-31T15:30:00,True,None,116661,1,,5,0,1025,100000055,False,2019-12-31T14:00:00,Completed
10,100008281,102238.0,30,2019-12-31T16:00:00,True,None,116667,1,,4,0,2140,100000055,False,2019-12-31T15:30:00,Completed
11,100008266,101011.0,90,2019-12-31T17:30:00,True,None,116626,1,,2,0,1011,100000055,False,2019-12-31T16:00:00,Completed
12,100008283,101010.0,45,2019-12-31T18:45:00,True,None,116671,1,,2,0,1010,100000055,False,2019-12-31T18:00:00,Completed
13,100008278,101186.0,60,2019-12-31T12:15:00,True,None,116654,1,$50,19,0,1105,100000061,False,2019-12-31T11:15:00,Completed
14,100007832,101030.0,60,2019-12-31T13:30:00,False,None,116628,1,,5,0,1024,100000061,False,2019-12-31T12:30:00,Completed
15,100002293,101092.0,60,2019-12-31T15:00:00,False,None,116664,1,,2,0,5,100000061,False,2019-12-31T14:00:00,Completed
16,100007905,101032.0,120,2019-12-31T17:00:00,False,None,116663,1,,5,0,1026,100000061,True,2019-12-31T15:00:00,Completed
17,100008282,101030.0,60,2019-12-31T18:00:00,True,None,116668,1,$60,5,0,1024,100000061,False,2019-12-31T17:00:00,Completed
18,100007900,100003.0,60,2019-12-31T19:30:00,False,None,116674,1,,2,0,5,100000061,False,2019-12-31T18:30:00,Completed
0,100008265,101030.0,60,2019-12-30T14:45:00,True,None,116625,1,,5,0,1024,3,False,2019-12-30T13:45:00,Completed
1,100005595,,60,2019-12-30T16:00:00,False,None,116635,1,,8,0,2124,3,False,2019-12-30T15:00:00,NoShow
2,100008271,101008.0,30,2019-12-30T17:00:00,True,None,116636,1,$21,4,0,1008,3,False,2019-12-30T16:30:00,Completed
3,100008275,101030.0,60,2019-12-30T18:30:00,True,None,116645,1,"I-Hwei Warnerc.i***@gmail.com•6443373
",5,0,1024,3,False,2019-12-30T17:30:00,Completed
4,100008277,100003.0,60,2019-12-30T19:30:00,True,None,116652,1,,2,0,5,3,False,2019-12-30T18:30:00,Completed
5,100008263,101194.0,60,2019-12-30T12:15:00,True,None,116620,1,,21,0,1111,100000004,False,2019-12-30T11:15:00,Completed
6,100008254,101011.0,90,2019-12-30T14:15:00,True,None,116588,1,,2,0,1011,100000004,True,2019-12-30T12:45:00,Completed
7,100008268,101030.0,60,2019-12-30T15:30:00,True,None,116630,1,$44.50,5,0,1024,100000004,False,2019-12-30T14:30:00,Completed
8,100005495,,30,2019-12-30T16:00:00,False,None,116637,1,,8,0,1118,100000004,False,2019-12-30T15:30:00,NoShow
9,100001889,101093.0,60,2019-12-30T17:45:00,False,Female,116632,1,,5,0,1024,100000004,False,2019-12-30T16:45:00,Completed
10,100008276,101030.0,60,2019-12-30T19:00:00,True,None,116648,1,,5,0,1024,100000004,False,2019-12-30T18:00:00,Completed
11,100005796,101011.0,90,2019-12-30T12:45:00,False,None,116622,1,,2,0,1011,100000022,True,2019-12-30T11:15:00,Completed
12,100005835,101110.0,90,2019-12-30T14:45:00,False,None,116618,1,,5,0,1024,100000022,True,2019-12-30T13:15:00,Completed
13,100008269,100003.0,60,2019-12-30T16:00:00,True,None,116631,1,$44.50,2,0,5,100000022,False,2019-12-30T15:00:00,Completed
14,100008274,101007.0,60,2019-12-30T17:45:00,True,None,116642,1,,4,0,1007,100000022,False,2019-12-30T16:45:00,Completed
15,100003772,101011.0,90,2019-12-30T19:30:00,False,None,116643,1,,2,0,1011,100000022,True,2019-12-30T18:00:00,Completed
16,100008263,100003.0,60,2019-12-30T12:15:00,True,None,116621,1,,2,0,5,100000061,False,2019-12-30T11:15:00,Completed
17,100008264,101131.0,90,2019-12-30T14:15:00,True,None,116624,1,,4,0,1079,100000061,False,2019-12-30T12:45:00,Completed
18,100008270,101186.0,60,2019-12-30T15:45:00,True,None,116634,1,,19,0,1105,100000061,False,2019-12-30T14:45:00,Completed
19,100003561,101110.0,60,2019-12-30T18:00:00,False,None,116651,1,,2,0,5,100000061,False,2019-12-30T17:00:00,Completed
20,100007578,100003.0,60,2019-12-30T19:00:00,False,None,116649,1,,2,0,5,100000061,False,2019-12-30T18:00:00,Completed
21,100001409,101033.0,15,2019-12-30T19:30:00,False,None,116653,1,,4,0,1027,100000061,False,2019-12-30T19:15:00,Completed
0,100008250,101035.0,60,2019-12-29T12:15:00,True,Female,116575,1,,10,0,1028,3,False,2019-12-29T11:15:00,Completed
1,100008258,101046.0,45,2019-12-29T13:45:00,True,None,116595,1,,7,0,1038,3,False,2019-12-29T13:00:00,Completed
2,100006923,101052.0,45,2019-12-29T16:15:00,False,None,116608,1,,6,0,1044,3,False,2019-12-29T15:30:00,Completed
3,100000206,101011.0,90,2019-12-29T17:45:00,False,Female,116606,1,,2,0,1011,3,False,2019-12-29T16:15:00,Completed
4,100005595,,90,2019-12-29T19:30:00,False,None,116617,1,,8,0,2124,3,False,2019-12-29T18:00:00,NoShow
5,100008250,101035.0,60,2019-12-29T12:15:00,True,Female,116576,1,,10,0,1028,100000004,False,2019-12-29T11:15:00,Completed
6,100008258,101010.0,45,2019-12-29T13:45:00,True,None,116594,1,,2,0,1010,100000004,False,2019-12-29T13:00:00,Completed
7,100008259,101154.0,75,2019-12-29T16:15:00,True,None,116597,1,,21,0,1095,100000004,False,2019-12-29T15:00:00,Completed
8,100008202,102236.0,30,2019-12-29T11:45:00,True,None,116465,1,,4,0,2138,100000022,False,2019-12-29T11:15:00,Completed
9,100008202,101030.0,60,2019-12-29T12:45:00,True,None,116468,1,,5,0,1024,100000022,False,2019-12-29T11:45:00,Completed
10,100006332,101035.0,60,2019-12-29T15:45:00,False,None,116600,1,,10,0,1028,100000022,True,2019-12-29T14:45:00,Completed
11,100008261,101030.0,60,2019-12-29T19:00:00,True,None,116611,1,,5,0,1024,100000022,False,2019-12-29T18:00:00,Completed
12,100008257,101134.0,10,2019-12-29T11:40:00,True,None,116591,1,,19,0,1082,100000037,False,2019-12-29T11:30:00,Completed
13,100008257,101134.0,10,2019-12-29T11:55:00,True,None,116592,1,,19,0,1082,100000037,False,2019-12-29T11:45:00,Completed
14,100008251,101030.0,60,2019-12-29T13:00:00,True,None,116577,1,,5,0,1024,100000037,False,2019-12-29T12:00:00,Completed
15,100008255,102257.0,90,2019-12-29T15:30:00,True,None,116589,1,,21,0,2148,100000037,False,2019-12-29T14:00:00,Completed
16,100008261,101030.0,60,2019-12-29T19:00:00,True,None,116612,1,,5,0,1024,100000037,False,2019-12-29T18:00:00,Completed
17,100008202,102236.0,30,2019-12-29T11:45:00,True,None,116466,1,,4,0,2138,100000059,False,2019-12-29T11:15:00,Completed
18,100008202,101030.0,60,2019-12-29T12:45:00,True,None,116467,1,"Amelia Frankame***@hotmail.com•50106258
Amelia Frankame***@hotmail.com•79631058
",5,0,1024,100000059,False,2019-12-29T11:45:00,Completed
19,100008258,101029.0,45,2019-12-29T13:45:00,True,None,116593,1,,5,0,1023,100000059,False,2019-12-29T13:00:00,Completed
20,100008259,101053.0,60,2019-12-29T16:00:00,True,None,116609,1,,6,0,1045,100000059,False,2019-12-29T15:00:00,Completed
21,100008256,101032.0,120,2019-12-29T13:30:00,True,None,116590,1,,5,0,1026,100000061,False,2019-12-29T11:30:00,Completed
22,100006332,101035.0,60,2019-12-29T15:45:00,False,None,116599,1,,10,0,1028,100000061,False,2019-12-29T14:45:00,Completed
23,100007984,100003.0,75,2019-12-29T17:45:00,False,Female,116613,1,,2,0,5,100000061,False,2019-12-29T16:30:00,Completed
0,100006648,101011.0,90,2019-12-28T13:15:00,False,Female,116545,1,,2,0,1011,3,True,2019-12-28T11:45:00,Completed
1,100008244,100003.0,60,2019-12-28T15:30:00,True,None,116563,1,,2,0,5,3,False,2019-12-28T14:30:00,Completed
2,100008238,101030.0,60,2019-12-28T16:45:00,True,None,116546,1,,5,0,1024,3,False,2019-12-28T15:45:00,Completed
3,100005283,101154.0,75,2019-12-28T20:15:00,False,None,116578,1,,21,0,1095,3,False,2019-12-28T19:00:00,Completed
4,100008247,101134.0,10,2019-12-28T16:25:00,True,None,116571,1,,19,0,1082,100000001,False,2019-12-28T16:15:00,Completed
5,100008154,100003.0,60,2019-12-28T18:00:00,False,None,116517,1,Jyan requested,2,0,5,100000001,True,2019-12-28T17:00:00,Completed
6,100008154,100003.0,60,2019-12-28T19:00:00,False,None,116518,1,Jyan requested,2,0,5,100000001,True,2019-12-28T18:00:00,Completed
7,100008210,101008.0,30,2019-12-28T12:00:00,True,None,116487,1,"92703168 living social 
Darcy Lubbersdar***@gmail.com•92703168
",4,0,1008,100000004,False,2019-12-28T11:30:00,Completed
8,100008232,100003.0,60,2019-12-28T13:45:00,True,None,116529,1,,2,0,5,100000004,False,2019-12-28T12:45:00,Completed
9,100008239,101030.0,60,2019-12-28T15:00:00,True,None,116549,1,$44.50,5,0,1024,100000004,False,2019-12-28T14:00:00,Completed
10,100008243,101035.0,60,2019-12-28T16:00:00,True,None,116562,1,,10,0,1028,100000004,False,2019-12-28T15:00:00,Completed
11,100005495,,30,2019-12-28T17:00:00,False,None,116566,1,,8,0,1118,100000004,False,2019-12-28T16:30:00,NoShow
12,100008249,101010.0,45,2019-12-28T17:45:00,True,None,116573,1,,2,0,1010,100000004,False,2019-12-28T17:00:00,Completed
13,100008236,101030.0,60,2019-12-28T12:15:00,True,None,116539,1,"Erjana Radomierj***@yahoo.com•38672646
Erjana Radomierj***@yahoo.com•9827683",5,0,1024,100000022,False,2019-12-28T11:15:00,Completed
14,100008232,100003.0,60,2019-12-28T13:45:00,True,None,116530,1,,2,0,5,100000022,False,2019-12-28T12:45:00,Completed
15,100008244,100003.0,60,2019-12-28T15:30:00,True,None,116564,1,,2,0,5,100000022,False,2019-12-28T14:30:00,Completed
16,100008246,101029.0,45,2019-12-28T16:30:00,True,None,116567,1,,5,0,1023,100000022,False,2019-12-28T15:45:00,Completed
17,100008246,101062.0,40,2019-12-28T17:10:00,True,None,116568,1,,11,0,1053,100000022,False,2019-12-28T16:30:00,Completed
18,100006195,101112.0,30,2019-12-28T19:00:00,False,None,116585,1,,2,0,1006,100000022,False,2019-12-28T18:30:00,Completed
19,100006195,101112.0,30,2019-12-28T19:30:00,False,None,116586,1,,2,0,1006,100000022,False,2019-12-28T19:00:00,Completed
20,100008241,101203.0,90,2019-12-28T15:00:00,True,None,116555,1,,19,0,1120,100000055,False,2019-12-28T13:30:00,Completed
21,100005370,100003.0,60,2019-12-28T16:30:00,False,None,116569,1,,2,0,5,100000055,False,2019-12-28T15:30:00,Completed
22,100008248,101035.0,60,2019-12-28T17:45:00,True,None,116572,1,,10,0,1028,100000055,False,2019-12-28T16:45:00,Completed
23,100008252,101008.0,30,2019-12-28T19:15:00,True,None,116584,1,,4,0,1008,100000055,False,2019-12-28T18:45:00,Completed
24,100008236,101030.0,60,2019-12-28T12:15:00,True,None,116540,1,"Erjana Radomierj***@yahoo.com•38672646
Erjana Radomierj***@yahoo.com•9827683",5,0,1024,100000059,False,2019-12-28T11:15:00,Completed
25,100008237,101030.0,60,2019-12-28T13:15:00,False,None,116543,1,,5,0,1024,100000059,False,2019-12-28T12:15:00,Completed
26,100008245,101011.0,90,2019-12-28T15:45:00,True,None,116565,1,,2,0,1011,100000059,False,2019-12-28T14:15:00,Completed
27,100008238,101030.0,60,2019-12-28T16:45:00,True,None,116570,1,,5,0,1024,100000059,False,2019-12-28T15:45:00,Completed
28,100006195,101112.0,30,2019-12-28T19:00:00,False,None,116548,1,,2,0,1006,100000059,False,2019-12-28T18:30:00,Completed
29,100006195,101112.0,30,2019-12-28T19:30:00,False,None,116579,1,,2,0,1006,100000059,False,2019-12-28T19:00:00,Completed
30,100008225,101011.0,120,2019-12-28T13:00:00,False,None,116524,1,,2,0,1011,100000061,True,2019-12-28T11:00:00,Completed
31,100008240,101030.0,60,2019-12-28T14:15:00,True,None,116554,1,,5,0,1024,100000061,False,2019-12-28T13:15:00,Completed
32,100008242,101134.0,10,2019-12-28T14:40:00,True,None,116561,1,,19,0,1082,100000061,True,2019-12-28T14:30:00,Completed
33,100003795,101110.0,60,2019-12-28T16:00:00,False,None,116560,1,,2,0,5,100000061,True,2019-12-28T15:00:00,Completed
34,100008179,100003.0,60,2019-12-28T17:00:00,False,None,116553,1,,2,0,5,100000061,True,2019-12-28T16:00:00,Completed
35,100008252,101008.0,30,2019-12-28T19:15:00,True,None,116581,1,,4,0,1008,100000061,False,2019-12-28T18:45:00,Completed
36,100008237,101030.0,60,2019-12-28T13:15:00,False,None,116544,1,,5,0,1024,100000064,False,2019-12-28T12:15:00,Completed
37,100000381,101211.0,60,2019-12-28T14:30:00,False,None,116550,1,boss lady massage,8,0,1123,100000064,False,2019-12-28T13:30:00,Completed
0,100006450,100003.0,60,2019-12-27T19:45:00,False,None,116542,1,,2,0,5,3,False,2019-12-27T18:45:00,Completed
1,100006972,100003.0,60,2019-12-27T21:00:00,False,None,116538,1,,2,0,5,3,False,2019-12-27T20:00:00,Completed
2,100006972,101006.0,30,2019-12-27T21:30:00,False,None,116541,1,,2,0,1006,3,False,2019-12-27T21:00:00,Completed
3,100008224,101006.0,30,2019-12-27T11:45:00,True,None,116514,1,,2,0,1006,100000022,False,2019-12-27T11:15:00,Completed
4,100008222,101062.0,40,2019-12-27T12:40:00,True,None,116510,1,,11,0,1053,100000022,False,2019-12-27T12:00:00,Completed
5,100008229,101010.0,45,2019-12-27T14:30:00,True,None,116521,1,,2,0,1010,100000022,False,2019-12-27T13:45:00,Completed
6,100008234,101126.0,45,2019-12-27T16:30:00,True,None,116533,1,,4,0,1074,100000022,False,2019-12-27T15:45:00,Completed
7,100007007,101011.0,90,2019-12-27T18:00:00,False,None,116523,1,,2,0,1011,100000022,True,2019-12-27T16:30:00,Completed
8,100008231,101011.0,90,2019-12-27T20:00:00,True,None,116526,1,,2,0,1011,100000022,False,2019-12-27T18:30:00,Completed
9,100004991,101011.0,90,2019-12-27T21:30:00,False,None,116528,1,,2,0,1011,100000022,True,2019-12-27T20:00:00,Completed
10,100008223,101062.0,40,2019-12-27T12:40:00,True,None,116511,1,,11,0,1053,100000037,False,2019-12-27T12:00:00,Completed
11,100008225,101154.0,75,2019-12-27T14:00:00,True,None,116512,1,,21,0,1095,100000037,False,2019-12-27T12:45:00,Completed
12,100000599,,180,2019-12-27T17:00:00,False,None,116448,1,,8,0,1123,100000037,False,2019-12-27T14:00:00,NoShow
13,100008231,101011.0,90,2019-12-27T20:00:00,True,None,116525,1,,2,0,1011,100000037,False,2019-12-27T18:30:00,Completed
14,100006972,101033.0,15,2019-12-27T20:45:00,False,None,116537,1,,4,0,1027,100000037,False,2019-12-27T20:30:00,Completed
15,100008226,101011.0,90,2019-12-27T14:30:00,True,None,116513,1,,2,0,1011,100000061,False,2019-12-27T13:00:00,Completed
16,100008234,101029.0,45,2019-12-27T16:30:00,True,None,116532,1,,5,0,1023,100000061,False,2019-12-27T15:45:00,Completed
17,100008235,101188.0,60,2019-12-27T18:00:00,True,None,116534,1,,21,0,1107,100000061,False,2019-12-27T17:00:00,Completed
18,100008221,101010.0,60,2019-12-27T19:00:00,True,None,116509,1,,2,0,1010,100000061,True,2019-12-27T18:00:00,Completed
19,100006972,100003.0,60,2019-12-27T21:15:00,False,None,116536,1,,2,0,5,100000061,True,2019-12-27T20:15:00,Completed
0,100008212,101006.0,30,2019-12-23T13:45:00,True,None,116490,1,,2,0,1006,100000004,False,2019-12-23T13:15:00,Completed
1,100008213,101006.0,45,2019-12-23T14:45:00,True,None,116492,1,,2,0,1006,100000004,False,2019-12-23T14:00:00,Completed
2,100005534,101058.0,45,2019-12-23T15:45:00,False,Female,116493,1,,10,0,1050,100000004,False,2019-12-23T15:00:00,Completed
3,100008212,101051.0,30,2019-12-23T13:45:00,True,None,116491,1,,6,0,1043,100000022,False,2019-12-23T13:15:00,Completed
4,100008214,101059.0,90,2019-12-23T15:30:00,True,None,116494,1,,10,0,1051,100000022,False,2019-12-23T14:00:00,Completed
5,100006373,101045.0,30,2019-12-23T16:00:00,False,None,116500,1,,7,0,1037,100000022,False,2019-12-23T15:30:00,Completed
6,100008215,101030.0,60,2019-12-23T17:30:00,True,None,116502,1,,5,0,1024,100000022,False,2019-12-23T16:30:00,Completed
7,100008217,101057.0,45,2019-12-23T19:15:00,True,None,116504,1,,10,0,1049,100000022,False,2019-12-23T18:30:00,Completed
8,100003198,101092.0,60,2019-12-23T12:15:00,False,None,116488,1,,2,0,5,100000061,False,2019-12-23T11:15:00,Completed
9,100008214,101011.0,90,2019-12-23T15:30:00,True,None,116495,1,,2,0,1011,100000061,False,2019-12-23T14:00:00,Completed
10,100008032,101053.0,60,2019-12-23T16:30:00,False,Female,116499,1,,6,0,1045,100000061,False,2019-12-23T15:30:00,Completed
11,100008218,101008.0,30,2019-12-23T19:15:00,True,None,116506,1,,4,0,1008,100000061,False,2019-12-23T18:45:00,Completed
12,100008211,101006.0,30,2019-12-23T14:00:00,True,None,116489,1,,2,0,1006,100000064,False,2019-12-23T13:30:00,Completed
13,100006764,101093.0,60,2019-12-23T15:45:00,False,None,116498,1,,2,0,5,100000064,False,2019-12-23T14:45:00,Completed
14,100008215,101030.0,60,2019-12-23T17:30:00,True,None,116501,1,,5,0,1024,100000064,False,2019-12-23T16:30:00,Completed
15,100008218,101008.0,30,2019-12-23T19:15:00,True,None,116507,1,,4,0,1008,100000064,False,2019-12-23T18:45:00,Completed
0,100004325,101186.0,60,2019-12-22T13:00:00,True,None,116382,1,$47 ,19,0,1105,100000004,True,2019-12-22T12:00:00,Completed
1,100008201,101203.0,90,2019-12-22T16:30:00,True,Female,116463,1,$72,19,0,1120,100000004,False,2019-12-22T15:00:00,Completed
2,100008194,101186.0,90,2019-12-22T13:30:00,True,None,116450,1,,19,0,1105,100000022,False,2019-12-22T12:00:00,Completed
3,100008196,101030.0,60,2019-12-22T14:30:00,True,Female,116486,1,,5,0,1024,100000022,False,2019-12-22T13:30:00,Completed
4,100008103,101030.0,60,2019-12-22T16:00:00,True,None,116415,1,,5,0,1024,100000022,False,2019-12-22T15:00:00,Completed
5,100008203,101045.0,30,2019-12-22T16:45:00,True,None,116470,1,,7,0,1037,100000022,False,2019-12-22T16:15:00,Completed
6,100008207,102236.0,30,2019-12-22T18:30:00,True,None,116481,1,,4,0,2138,100000022,False,2019-12-22T18:00:00,Completed
7,100008209,101008.0,30,2019-12-22T20:00:00,True,None,116484,1,,4,0,1008,100000022,False,2019-12-22T19:30:00,Completed
8,100008195,101029.0,45,2019-12-22T14:15:00,True,None,116456,1,,5,0,1023,100000037,False,2019-12-22T13:30:00,Completed
9,100000377,101146.0,20,2019-12-22T14:50:00,False,None,116464,1,,19,0,1089,100000037,False,2019-12-22T14:30:00,Completed
10,100000055,101154.0,75,2019-12-22T16:15:00,False,None,116361,1,,21,0,1095,100000037,True,2019-12-22T15:00:00,Completed
11,100008206,101035.0,60,2019-12-22T18:30:00,True,None,116479,1,,10,0,1028,100000037,False,2019-12-22T17:30:00,Completed
12,100008208,100003.0,60,2019-12-22T19:30:00,True,None,116482,1,,2,0,5,100000037,False,2019-12-22T18:30:00,Completed
13,100008194,101186.0,90,2019-12-22T13:30:00,True,None,116449,1,,19,0,1105,100000061,False,2019-12-22T12:00:00,Completed
14,100008196,101030.0,60,2019-12-22T14:30:00,True,Female,116485,1,,5,0,1024,100000061,False,2019-12-22T13:30:00,Completed
15,100008197,100003.0,60,2019-12-22T15:45:00,True,None,116460,1,,2,0,5,100000061,False,2019-12-22T14:45:00,Completed
16,100008203,101008.0,30,2019-12-22T16:45:00,True,None,116469,1,,4,0,1008,100000061,False,2019-12-22T16:15:00,Completed
17,100001050,101030.0,60,2019-12-22T18:30:00,False,None,116474,1,,5,0,1024,100000061,False,2019-12-22T17:30:00,Completed
18,100007992,,60,2019-12-22T14:30:00,False,None,116462,1,"was totally distraught after massage
Very irratic,
Sweating on her 
called back after massage almost crying.
not relaxing at all.",5,0,1024,100000064,False,2019-12-22T13:30:00,NoShow
19,100008200,101008.0,30,2019-12-22T15:15:00,True,None,116461,1,,4,0,1008,100000064,False,2019-12-22T14:45:00,Completed
20,100008204,101203.0,90,2019-12-22T17:15:00,False,None,116472,1,"Alisha Marksact***@gmail.com•30265521
",19,0,1120,100000064,False,2019-12-22T15:45:00,Completed
21,100008207,102236.0,30,2019-12-22T18:30:00,True,None,116480,1,,4,0,2138,100000064,False,2019-12-22T18:00:00,Completed
22,100008209,101008.0,30,2019-12-22T20:00:00,True,None,116483,1,,4,0,1008,100000064,False,2019-12-22T19:30:00,Completed
